County,Establishment Type,Entity Name,DBA Name,Square Footage,Latitude,Longitude
New York,Grocery/Manufacturer,CONTE NICHOLAS                   ,CONTES MARKET          ,1800,40.777756,-73.945793
New York,Grocery/Manufacturer,ABYSSINIA GROCERY INC            ,ABYSSINIA GROCERY      ,1200,40.802509,-73.952597
New York,Grocery/Manufacturer,FAICCO SAUSAGE SHOP INC          ,FAICCO PORK STORES     ,2000,40.731163,-74.002954
New York,Grocery/Manufacturer,MURRAYS CHEESE LLC               ,MURRAYS CHEESE         ,800,40.721945,-74.002873
New York,Grocery/Manufacturer,MARHABA INTERNATIONAL INC        ,KALUSTYANS             ,2200,40.742838,-73.982309
New York,Grocery/Manufacturer,JBSR ASSOCIATES LLC              ,IDEAL CHEESE SHOP      ,2500,40.754966,-73.965356
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 98           ,28000,40.784994,-73.948859
New York,Convenience Store,CVS ALBANY LLC                   ,CVS,0,40.733564,-74.003135
New York,Grocery/Manufacturer,LEXINGTON FISH MARKET CORP       ,LEXINGTON FISH&FOOD MKT,2100,40.790315,-73.947697
New York,Grocery/Manufacturer,SONS FREEDOM MARKET INC          ,SONS FREEDOM MARKET    ,2500,40.772035,-73.961034
New York,Grocery/Manufacturer,SILVER&WHITE MARKETS INC         ,MORTON WILLIAMS SPRMKTS,9000,40.739363,-73.987052
New York,Grocery/Manufacturer,SUPER VALUE MEAT MARKET CORP     ,SUPER VALUE MEAT MARKET,3000,40.824152,-73.952241
New York,Grocery/Manufacturer,MARIBELS SWEETS INC              ,MARIE BELLE FINE TREETS,1800,40.723034,-74.002402
New York,Grocery/Manufacturer,3RD AVE QUICK STOP INC           ,3RD AVE QUICK STOP     ,2000,40.741888,-73.980918
New York,Convenience Store,CVS ALBANY LLC                   ,CVS,0,40.71014,-74.007564
New York,Deli,REY FOOD CORP                    ,REYS DELI GROCERY      ,1000,40.764989,-73.991572
New York,Store,ARAMARK SERVICES INC             ,ARAMARK SERVICES 0299  ,500,40.757256,-73.985793
New York,Grocery/Manufacturer,MELON 940 FARM INC               ,2ND AVE FARM           ,2000,40.754867,-73.96852
New York,Grocery/Manufacturer,YORK&GEORGY INC                  ,ALASKA FOOD MARKET     ,2000,40.742977,-74.003892
New York,Grocery/Manufacturer,CLEAN FOOD SERVICES INC          ,INTEGRAL YOGA NTRL FDS ,4500,40.738531,-74.001799
New York,Grocery Store,WESTSIDE SUPERMARKET LLC         ,WESTSIDE SUPERMARKET   ,25000,40.738769,-73.999166
New York,Grocery/Manufacturer,SUH JAE DUK                      ,NEW STAR FISH MARKET   ,400,40.719429,-73.987755
New York,Store,KEN HING FOOD MARKET INC         ,KEN HING FOOD MARKET   ,2000,40.718268,-73.994189
New York,Grocery Store,111 SECOND FOOD CORP             ,MET FOODS              ,12000,40.727707,-73.988304
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 59           ,14000,40.771653,-73.956272
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 82           ,15000,40.731861,-73.994538
New York,Grocery/Manufacturer,EAST VILLAGE MEAT MARKET INC     ,EAST VILLAGE MEAT MKT  ,2000,40.728952,-73.987392
New York,Deli,PEACEFUL DELI&GROCERY NY CORP    ,3 STAR DELI GROCERY    ,1800,40.772497,-73.949619
New York,Grocery/Manufacturer,BETTER FRUIT INC                 ,CENTRAL MARKETS        ,10000,40.800781,-73.959917
New York,Specialty Shop,P&H 49 CORP                      ,BAGELS ON THE SQUARE   ,3000,40.730444,-74.002079
New York,Convenience Store,DUANE READE ET AL PTRS           ,DUANE READE            ,7000,40.770554,-73.98753
New York,Grocery/Manufacturer,CHUNG CHOU CITY I INC            ,CHUNG CHOU CITY I      ,1100,40.718823,-73.995801
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02400     ,6000,40.763847,-73.961983
New York,Store,YEM SANALI GROCERY INC           ,YEM SANALI GROCERIES   ,1200,40.769512,-73.988296
New York,Store,LIN SISTER HERB SHOP INC         ,L S                    ,1800,40.714205,-73.997482
New York,Specialty Shop,PO WING HONG FOOD MARKET INC     ,PO WING HONG FOOD MRKT ,8000,40.717092,-73.996629
New York,Grocery/Manufacturer,WESTERN BEEF RETAIL INC          ,WESTERN BEEF 44        ,25000,40.773556,-73.989114
New York,Grocery/Manufacturer,H&F FRUIT CO INC                 ,LANE FARMS             ,2500,40.787682,-73.953839
New York,Deli,FIFTH AVENUE GOURMET DELI INC    ,FIFTH AVENUE GRMT DELI ,1500,40.815057,-73.935919
New York,Grocery/Manufacturer,FREESIA FARM INC                 ,SMILEYS                ,3000,40.763987,-73.966902
New York,Grocery/Manufacturer,ERRAND GROCERY & DELI INC        ,FRESH FARM MARKET      ,600,40.739186,-74.00296
New York,Store,FLOWER POWER HERBS & ROOTS INC   ,FLOWER POWER           ,900,40.727972,-73.984329
New York,Bakery,POSEIDON BAKERY LLC              ,POSEIDON BAKERY        ,1600,40.759974,-73.991501
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02737     ,11000,40.80806,-73.946154
New York,Grocery/Manufacturer,GENERAL NUTRITION CORP           ,GENERAL NUTRITION  2926,8000,40.763665,-73.975625
New York,Deli,1320 YORK DELI CORP              ,RIVER EAST DELI        ,2700,40.766057,-73.954328
New York,Grocery/Manufacturer,SOVEREIGN ENTERPRISES INC        ,MIKE CONVENIENCE STORE ,1000,40.769995,-73.954399
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02457     ,8000,40.747325,-73.985389
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02445     ,8000,40.788047,-73.974752
New York,Grocery/Manufacturer,C AND K FISH MARKET CORP         ,C AND K FISH MARKET    ,1400,40.847161,-73.935317
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02940     ,6000,40.759712,-73.995675
New York,Grocery/Manufacturer,VILLAGE ENTERPRISES LLC          ,CITARELLA              ,15000,40.734301,-73.99905
New York,Convenience Store,CVS ALBANY LLC                   ,CVS,0,40.736964,-73.988649
New York,Grocery/Manufacturer,MILANO MARKET INC                ,MILANO MARKET          ,3000,40.805828,-73.965361
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02773     ,20000,40.86259,-73.925386
New York,Grocery/Manufacturer,DIPALO FINE FOODS INC            ,DIPALO FINE FOODS      ,0,40.719105,-73.996679
New York,Grocery Store,NEW YORK SPRMRKT E BROADWAY INC  ,NEW YORK SUPERMARKET   ,8000,40.713715,-73.994064
New York,Grocery/Manufacturer,EL TAPATIO MEXICAN RESTAURANT INC,LA LOMITA DEL BARRIO GR,450,40.797663,-73.93935
New York,Grocery/Manufacturer,ST NICKS 1633 FOOD CENTER CORP   ,ST NICKS 1633 FOOD CTR ,1800,40.855953,-73.928883
New York,Bakery,SARABETHS BAKERY LTD             ,SARABETHS BAKERY       ,5200,40.742227,-74.004466
New York,Grocery/Manufacturer,BROADWAY FRUIT MARKET LLC        ,BROADWAY FARM          ,4300,40.788025,-73.976886
New York,Grocery/Manufacturer,101 LA ESPERANZA SUPERMARKET CORP,LA ESPERANZA SUPERMKT  ,3000,40.841898,-73.937341
New York,Store,KEE NGUN HUI                     ,FRUIT STAND            ,200,40.717471,-73.995986
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 03752     ,5000,40.758988,-73.970548
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 562          ,11000,40.747397,-73.99753
New York,Grocery/Manufacturer,101 MORONTA FOOD CORP            ,MORONTA GRCY           ,3000,40.86191,-73.924956
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02939     ,20000,40.714624,-73.9822
New York,Grocery/Manufacturer,A MATTER OF HEALTH INC           ,A MATTER OF HEALTH     ,0,40.770866,-73.953756
New York,Grocery/Manufacturer,ARIMERBEN CO INC                 ,MURRAYS STURGEON SHOP  ,1200,40.790529,-73.974927
New York,Grocery/Manufacturer,SMZ IMPEX INC                    ,VILLAGE FARM&GROCERY   ,4500,40.729341,-73.987104
New York,Grocery/Manufacturer,SANTILLI GOURMET LTD             ,NICOLAS                ,800,40.75676,-73.964045
New York,Grocery/Manufacturer,MADISON GOURMET LTD              ,MARCHE MADISON         ,3800,40.772979,-73.964553
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04195,8300,40.746105,-73.997876
New York,Convenience Store,DUANE READE ET AL PTRS           ,DUANE READE 14242      ,7000,40.776785,-73.949142
New York,Grocery/Manufacturer,LIBERATO GROCERY INC             ,LIBERATO FOOD MARKET   ,6000,40.850104,-73.931335
New York,Grocery/Manufacturer,ECONOMY CANDY CORP               ,ECONOMY CANDY TOO      ,5000,40.719946,-73.98793
New York,Deli,MELISSA IS FOOD CORP             ,MELISSAS GOURMET DELI  ,1400,40.77061,-73.982252
New York,Specialty Shop,SEA BREEZE FISH MARKET INC       ,SEA BREEZE FISH MARKET ,2200,40.757304,-73.993435
New York,Grocery Store,LUNA BROTHERS INC                ,C TOWN                 ,18000,40.829366,-73.948168
New York,Grocery Store,756 JOMO FOOD CORP               ,FOODTOWN               ,25000,40.826022,-73.943307
New York,Deli,NEOFYTOS DELI INC                ,NEOFYTOS DELI          ,1900,40.779184,-73.960028
New York,Grocery/Manufacturer,LAMICH CORP                      ,MONDEL CHOCOLATES      ,1000,40.806554,-73.965089
New York,Grocery Store,MORNINGSIDE SUPERMARKET CORP     ,MET FOODS              ,15000,40.812259,-73.957088
New York,Grocery/Manufacturer,BLUE AND WHITE MARKETS INC       ,MORTON WILLIAMS UNIVERS,4000,40.80762,-73.964316
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE 14134      ,7000,40.764418,-73.977422
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 437          ,14000,40.781563,-73.954052
New York,Grocery/Manufacturer,CORONA LORENZO A                 ,CROWN GROCERY          ,900,40.812724,-73.945474
New York,Grocery/Manufacturer,COLUMBUS FOODS INC               ,PIONEER                ,20000,40.778543,-73.977974
New York,Grocery/Manufacturer,FERRER MARIA                     ,MARYS CANDY STORE      ,900,40.793621,-73.940253
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04189,1250,40.793199,-73.96727
New York,Grocery/Manufacturer,987 SUPERMARKET INC              ,LOS VECINOS MEAT MKT   ,1500,40.802028,-73.964546
New York,Store,UNIQUE NEWS INC                  ,UNIQUE NEWS            ,600,40.783627,-73.979997
New York,Grocery/Manufacturer,ANDYS 418 COLUMBUS AVE DELI INC  ,ANDYS 418 CLMBS AVE DEL,1200,40.78275,-73.974906
New York,Specialty Shop,FONG ON INC                      ,FONG ON                ,2200,40.714316,-73.993699
New York,Deli,SING&SING DELI INC               ,S&S DELI GROCERY       ,2900,40.763681,-73.959003
New York,Deli,SHISHA DELI INC                  ,SMILERS DELI           ,3000,40.760216,-73.991327
New York,Grocery/Manufacturer,STEP DOWN TO NATURE INC          ,HEALTH NUTS THE        ,2500,40.751464,-73.97101
New York,Grocery/Manufacturer,PEGUERO RAFAEL H                 ,RAFAEL GROCERY STORE   ,1500,40.8185,-73.953381
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 02727,15000,40.852201,-73.931624
New York,Specialty Shop,PIEMONTE HOME MADE RAVIOLI CO INC,PIEMONTE HOMEMD RAVIOLI,8000,40.719261,-73.997123
New York,Grocery/Manufacturer,KSP SUPERMARKET INC              ,FOOD UNIVERSE MARKETPLA,14000,40.785736,-73.951035
New York,Deli,9TH AVE DELI&GROCERY INC         ,AM/PM DELI             ,2500,40.75521,-73.994987
New York,Grocery/Manufacturer,CHOCOLAT MODERNE LLC             ,CHOCOLAT MODERNE       ,1600,40.740461,-73.992785
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID,0,40.745639,-74.001936
New York,Store,32ND STREET 99 & CORP            ,JACKS 99?              ,20000,40.748793,-73.989399
New York,Deli,MILLENNIUM DELI GROCERY INC      ,PYRAMID DELI&GROCERY   ,1800,40.794347,-73.971062
New York,Grocery/Manufacturer,NEW BEEF KING CORP               ,NEW BEEF KING          ,3000,40.715831,-73.999095
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID,0,40.725666,-73.986728
New York,Grocery/Manufacturer,KIMS FRUIT&VEGETABLE STORE INC   ,KIMS FRUIT&VEGETABLE 4 ,1100,40.799233,-73.966602
New York,Store,LAST STOP CONVENIENCE CORP       ,LAST STOP              ,800,40.868195,-73.919456
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04202,20000,40.71174,-74.000194
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 70           ,10000,40.70857,-74.017373
New York,Grocery/Manufacturer/Warehouse,MIYZEL CHOCOLATE INC             ,MIYZEL CHOCOLATE       ,1000,40.76374,-73.979785
New York,Grocery/Manufacturer,HOUSE OF HEALTH INC              ,HOUSE OF HEALTH        ,2900,40.770837,-73.961895
New York,Bakery,FAT WITCH BAKERY INC             ,FAT WITCH BAKERY       ,2000,40.742227,-74.004466
New York,Grocery Store,ROSAN FOOD CORP                  ,FINE FARE SUPERMARKET  ,15000,40.790703,-73.945311
New York,Store,NEW YORK NEWS INC                ,NEW YORK NEWS          ,550,40.783792,-73.956668
New York,Store,TEN REN TEA&GINSENG CO INC       ,TEN REN TEA&GINSENG CO ,4800,40.716141,-73.998162
New York,Grocery/Manufacturer/Warehouse,JAV FOOD CORP                    ,AGATA&VALENTINA        ,7000,40.772076,-73.952881
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04887,8000,40.867375,-73.922119
New York,Store,JENNY CRAIG OPERATIONS INC       ,JENNY CRAIG CENTER     ,2000,40.774702,-73.956967
New York,Grocery/Manufacturer,ST MARKS COFFEE & TEA INC        ,PORTO RICO IMPORTING CO,800,40.728423,-73.987258
New York,Grocery/Manufacturer,OSCAR L INC                      ,OSCAR L FRTS&VEGETABLES,2000,40.764735,-73.988026
New York,Deli,SINGS DELI INC                   ,SINGS DELI&GROCERY     ,1200,40.786439,-73.95228
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE 14368      ,5500,40.754708,-73.965539
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE 14370      ,2750,40.777128,-73.955209
New York,Deli,1388 DELI GROCERY INC            ,MARKET DELI THE        ,1200,40.769141,-73.955022
New York,Grocery/Manufacturer,MELO JORGE                       ,EL BARRIO SUPERETTE    ,2800,40.798077,-73.942021
New York,Grocery/Manufacturer,TAN TIN HUNG CORP                ,TAN TIN HUNG SUPERMARKT,6000,40.718134,-73.994948
New York,Deli,HASSAN ABDO M                    ,AMH GROCERY DELI       ,1200,40.79861,-73.967056
New York,Discount Store,WEBERS 32ND ST CORP              ,WEBERS 99 CENTS&UP     ,6000,40.748897,-73.989649
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04885,2500,40.776885,-73.982903
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04945,10000,40.807102,-73.94389
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04971,6000,40.742798,-73.977038
New York,Grocery/Manufacturer,MARTE SANTANA                    ,MARTE GROCERY          ,1500,40.850135,-73.931313
New York,Store,LIM KET LAN                      ,SUNNY CANDY            ,2500,40.720569,-73.995869
New York,Grocery Store,FGWJ FOOD CORP                   ,ASSOCIATED             ,12000,40.731084,-73.98157
New York,Specialty Shop,LINDEPENDANTE INC                ,CECI CELA PATISSERIE   ,1000,40.722152,-73.996758
New York,Deli,681 TIMES SQUARE CORP            ,PORT DELI&GROCERY      ,1200,40.758055,-73.989213
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 413          ,12000,40.773339,-73.957984
New York,Deli,ONE EAST ACE DELI CORP           ,ACE DELI               ,2000,40.744435,-73.986719
New York,Grocery/Manufacturer,EAST VILLAGE FARM&GROCERY CORP   ,EAST VILLAGE FARM&GRCY ,1800,40.726287,-73.989355
New York,Deli,DON JUAN DELI&GROCERY INC        ,DON JUAN DELI&GROCERY  ,2300,40.719032,-73.992512
New York,Store,JENNY CRAIG OPERATIONS INC       ,JENNY CRAIG 2011       ,3000,40.779195,-73.983007
New York,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION #2907,2400,40.741164,-74.001474
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04187,9000,40.799672,-73.968364
New York,Grocery/Manufacturer,MANI MARKET PLACE INC            ,MANI MARKET PLACE      ,10000,40.791422,-73.968561
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID,0,40.80401,-73.966949
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04185,6000,40.826224,-73.950713
New York,Grocery/Manufacturer,301 WEST SIDE CORP               ,301 WEST SIDE CORP     ,1000,40.780033,-73.980594
New York,Grocery/Manufacturer,RUSSO MOZZARELLA&PASTA CORP      ,RUSSOS                 ,1000,40.729506,-73.98431
New York,Grocery/Manufacturer,2451 BROADWAY MARKET INC         ,BARZINIS               ,16000,40.791325,-73.974344
New York,Grocery/Manufacturer,EMPIRE COFFEE & TEA CO INC       ,EMPIRE COFFEE & TEA    ,1000,40.75808,-73.992862
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID 4964          ,7000,40.722871,-74.004736
New York,Grocery/Manufacturer,PINOS PRIME MEAT MARKET INC      ,PINOS PRIME MEAT MARKET,600,40.727201,-74.00175
New York,Grocery/Manufacturer,NUNEZ DOMINGO                    ,DOMINGOS GROCERY       ,1900,40.818526,-73.945073
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04798,20000,40.799065,-73.939202
New York,Convenience Store,DUANE READE ET AL PTRS           ,DUANE READE 14127      ,7000,40.758895,-73.974193
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 04688,3500,40.783976,-73.947284
New York,Specialty Shop,LOBSTER PLACE INC THE            ,LOBSTER PLACE THE      ,14000,40.742227,-74.004466
New York,Deli,BLUE MOON DELI&GROCERY INC       ,BLUE MOON DELI&GROCERY ,1500,40.78051,-73.946708
New York,Grocery/Manufacturer,1384 BAKE CORP                   ,CAFE YORK              ,2000,40.768088,-73.952849
New York,Store,METROPOLITAN PHARMACY INC        ,METROPOLITAN PHARMACY  ,2500,40.787953,-73.944406
New York,Grocery/Manufacturer,DELGADO INOCENCIO                ,DELGADOS NEWS          ,1200,40.756737,-73.970083
New York,Grocery Store,NAMDOR INC                       ,GRISTEDES 512          ,20000,40.763601,-73.959062
New York,Grocery/Manufacturer,ORANGE & WHITE MARKETS INC       ,MORTON WILLIAMS SUPRMKT,8800,40.774001,-73.951469
New York,Grocery/Manufacturer,GUZMAN VICTOR                    ,TERRACE GROCERY        ,1500,40.856675,-73.930955
New York,Discount Store,DYCKMAN DEALS INC                ,99 CENT USA            ,6000,40.86209,-73.92507
New York,Grocery/Manufacturer,GODIVA CHOCOLATIER INC           ,GODIVA CHOCOLATIER  163,800,40.708883,-74.008803
New York,Specialty Shop,FAIRWAY UPTOWN LLC               ,FAIRWAY                ,45000,40.819402,-73.959377
New York,Grocery/Manufacturer,LM GROCERY CORP                  ,LM GROCERY             ,1500,40.820399,-73.943707
New York,Grocery/Manufacturer,DA 15 FARM INC                   ,UN GOURMET PLAZA       ,2700,40.753379,-73.966938
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID 2010          ,5000,40.842967,-73.939215
New York,Grocery/Manufacturer,LEE SANG YOUL                    ,LEES FRUITS&VEGETABLES ,2100,40.797713,-73.9402
New York,Grocery/Manufacturer,BROADYKE MEAT MARKET INC         ,BROADYKE MEAT MARKET   ,1000,40.865644,-73.926952
New York,Store,ABHI & FATHER INC                ,ABHI & FATHER MARKET   ,250,40.740327,-73.984128
New York,Store,EASTERN NEWSTAND CORP            ,EASTERN LOBBY SHOP     ,400,40.76397,-73.973238
New York,Deli,SANTA BARBARA DELI CORP          ,SANTA BARBARA DELI SPRT,1500,40.72817,-73.979166
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 01225,3000,40.734274,-74.006192
New York,Grocery/Manufacturer,HEALTH NUTS INC THE              ,HEALTH NUTS THE        ,3000,40.763469,-73.962248
New York,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 03110,7500,40.762398,-73.986389
New York,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 2951 ,1300,40.727711,-73.994869
New York,Grocery Store,DAGOSTINO SUPERMARKETS INC       ,DAGOSTINO 13           ,10000,40.772642,-73.960582
New York,Grocery/Manufacturer,ALSAIDI ALI A                    ,EAST SIDE GROCERY      ,1800,40.779116,-73.947716
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE 14189      ,20000,40.849696,-73.934631
New York,Grocery/Manufacturer,NY CHUNG CHOU CITY LLC           ,NY CHUNG CHOU CITY     ,3000,40.715062,-73.998822
New York,Deli,L&M DELICATESSEN CORP            ,L&M DELICATESSEN       ,2400,40.739303,-73.999129
New York,Store,GRAND CENTURY MARKET INC         ,GRAND CENTURY MARKET   ,2300,40.717772,-73.992587
New York,Grocery/Manufacturer,ALAN FARMLAND LTD                ,ALANS FARMLAND         ,900,40.770073,-73.984148
New York,Grocery/Manufacturer,LITTLE M CORP                    ,LITTLE MICHAEL         ,3000,40.742558,-73.982514
New York,Deli,GLAMOUR ENTERPRISES INC          ,39 GOURMET DELI&CONV   ,3000,40.749635,-73.977373
New York,Deli,C&N GROCERY STORE INC            ,ANDYS DELI             ,1200,40.779723,-73.980813
New York,Store,$1 DEPOT INC                     ,$1 DEPOT               ,2500,40.810859,-73.952801
New York,Grocery/Manufacturer/Warehouse,ZABARS & CO INC                  ,ZABARS                 ,15000,40.78479,-73.979409
New York,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 1128 ,1400,40.850409,-73.936507
New York,Grocery/Manufacturer,SCHALLER MANUFACTURING CORP      ,SCHALLER & WEBER       ,7000,40.777671,-73.951882
New York,Grocery Store,2330 MEAT&PRODUCE CORP           ,FINE FARE SUPERMARKET  ,14500,40.79831,-73.93372
New York,Discount Store,LUCKY DOLLAR INC                 ,99 CENT EXPRESS        ,3000,40.836006,-73.939746
New York,Grocery/Manufacturer,LAMAZOU INC                      ,LAMAZOU                ,1000,40.741203,-73.981419
New York,Bakery,TWO LITTLE RED HENS LTD          ,TWO LITTLE RED HENS    ,1200,40.777606,-73.951928
New York,Store,MARTINS NEWS&SUNDRY SHOPS INC    ,MARTINS NEWS SHOPS     ,700,40.720473,-74.01006
New York,Store,VELEZ AURELIA                    ,LAMARQUETA STAND 489   ,160,40.797412,-73.944455
New York,Store,CHIN DAN KWEI&MEE LUN            ,MEE LUN CO             ,200,40.715431,-73.997927
New York,Grocery/Manufacturer,AMENO MICHAEL                    ,MICHAELS MEAT MARKET   ,3000,40.75628,-73.994185
New York,Deli,GONZALEZ DEWEL                   ,ANABELLE DELI GROCERY  ,1800,40.792674,-73.94094
New York,Grocery/Manufacturer,CHOWDHURY MOHAMMED BACCHU A      ,BROADWAY NEWS STAND    ,500,40.865623,-73.927012
New York,Grocery/Manufacturer,1623 ST NICHOLAS AVE CORP        ,CARNICERIA LA FLOR     ,2800,40.85571,-73.929057
New York,Grocery/Manufacturer,GRAY&WHITE MARKETS INC           ,MORTON WILLIAMS SPRMKT ,12000,40.753892,-73.969236
New York,Specialty Shop,RUSS&DAUGHTERS LLC               ,RUSS&DAUGHTERS         ,5000,40.722727,-73.988205
New York,Grocery/Manufacturer/Warehouse,TODARO BROTHERS INC              ,TODARO BROTHERS        ,5000,40.742659,-73.977423
New York,Store,2618 GROCERY CORP                ,CANDY GROCERY          ,1000,40.796409,-73.97038
New York,Deli,CLOVER DELICATESSEN INC          ,CLOVER DELICATESSEN    ,2300,40.744671,-73.975984
New York,Deli,M&M FRUIT INC                    ,SUNRISE DELI           ,1000,40.767384,-73.953359
New York,Grocery/Manufacturer,GV TRADING INC                   ,GV TRADING             ,8000,40.718988,-73.99633
New York,Grocery/Manufacturer,KAMWO MERIDIAN HERB LLC          ,KAMWO MERIDIAN HERB    ,4000,40.718928,-73.996136
New York,Grocery/Manufacturer,MUK MEE SRI SUK INC              ,BANGKOK CENTER GROCERY ,700,40.714478,-73.999171
New York,Deli,SMILE DELI GROCERY LTD           ,SMILE DELI             ,2000,40.85079,-73.937876
New York,Grocery/Manufacturer,ONE ABINGDON SQUARE ENTERP INC   ,ABINGDON MARKET        ,3000,40.736899,-74.005532
New York,Grocery/Manufacturer,PENELOPE COFFEE COMPANY INC      ,ORENS DAILY ROAST      ,800,40.769925,-73.962557
New York,Grocery Store,BROS FOOD SUPERMARKET CORP       ,C-TOWN                 ,16000,40.72709,-73.97664
New York,Grocery/Manufacturer/Warehouse,FISCHER BROS&LESLIE INC          ,FISCHER BROS&LESLIE    ,3000,40.779239,-73.983113
New York,Grocery/Manufacturer,7 PARK AVENUE FOODS INC          ,GREEN LEAF GOURMET MKT ,2000,40.747271,-73.981106
New York,Grocery/Manufacturer,FOOD FOR HEALTH INC              ,FOOD FOR HEALTH        ,2300,40.783055,-73.950902
New York,Grocery/Manufacturer,BROTHERS CANDY&GROCERY STORE INC ,BROTHERS CANDY&GROCERY ,550,40.729497,-73.978181
New York,Deli,GOLDEN DELI GROCERY CORP         ,NEW GOLDEN GATE DELI GY,3000,40.812931,-73.937491
New York,Deli,SON KWAN GROCERY INC             ,BLUE VALLEY DELI       ,4000,40.738548,-73.995962
New York,Grocery/Manufacturer,ONE PLUS ONE TWO INC             ,ONE PLUS ONE TWO       ,3000,40.723681,-73.979148
New York,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 1079 ,1600,40.75878,-73.978667
New York,Deli,J&D DELI GROCERY INC             ,J&D DELI GROCERY       ,1100,40.798466,-73.933607
New York,Grocery/Manufacturer,KING CHONG FOOD MARKET INC       ,KING CHONG FOOD MARKET ,3000,40.717012,-73.990118
New York,Convenience Store,RITE AID DRUG PALACE INC         ,RITE AID PHARMACY 01711,16000,40.715907,-73.986435
New York,Grocery/Manufacturer,CP YANG CORP                     ,CP YANG                ,2000,40.778258,-73.97818
New York,Grocery Store,LENOX & 132ND FOOD CORP          ,ASSOCIATED             ,20000,40.812492,-73.941958
New York,Grocery/Manufacturer,AMISH MANHATTAN FARMERS MKT INC  ,AMISH MARKET           ,20000,40.763151,-73.989179
New York,Store,HEALTH FOOD&VITAMIN CITY CORP    ,HEALTH FOOD&VITAMINS   ,1000,40.746603,-74.001567
New York,Grocery/Manufacturer,SAMADS GOURMET INC               ,SAMADS GOURMET         ,2500,40.805123,-73.966138
New York,Grocery/Manufacturer,PICHARDO FEDERICO                ,CHINESE HISPANIC GRCY  ,3000,40.718721,-73.991668
New York,Grocery/Manufacturer,KIM YOUNG CHUN                   ,KY FRUIT&VEGETABLE     ,2400,40.774058,-73.948489
New York,Grocery/Manufacturer,MORRIS LOBEL&SONS INC            ,LOBELS                 ,1500,40.778587,-73.960467
New York,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 2929 ,1500,40.752037,-73.979848
New York,Grocery Store,3011 GROCERY INC                 ,C TOWN                 ,20000,40.8197,-73.95524
New York,Store,M&A VARIETY STORE INC            ,M&A VARIETY STORE      ,800,40.7513,-73.971662
New York,Store,JR LINCOLN PLAZA INC             ,LINCOLN PLAZA NEWSSTAND,300,40.771704,-73.98205
New York,Convenience Store,DUANE READE ET AL PTRS           ,DUANE READE 14102      ,5000,40.712865,-74.00739
New York,Store,NASHEL NAGI                      ,1437 CANDY STORE       ,600,40.769485,-73.954771
